SCATS_Number	SCATS Neighbours	NB_LATITUDE	NB_LONGITUDE	V00	Location
2200	4063	-37.81682	145.09802	14	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	14	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	15	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	32	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	34	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	13	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	11	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	10	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	11	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	11	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	33	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	51	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	8	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.81682	145.09802	9	UNION_RD S of MAROONDAH_HWY
2200	4063	-37.8164799	145.0977388	47	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	19	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	12	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	19	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	20	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	21	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	40	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	47	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	7	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	11	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	21	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	15	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	20	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	41	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	57	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	12	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	15	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	35	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	25	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	24	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	40	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	47	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	20	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	11	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	24	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	20	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	26	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	45	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	51	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	12	MAROONDAH_HWY W of UNION_RD
2200	4063	-37.8164799	145.0977388	27	MAROONDAH_HWY W of UNION_RD
2820	3662 4321	-37.79477	145.03077	30	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	6	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	8	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	10	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	11	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	17	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	28	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	28	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	5	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	6	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	15	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	19	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	10	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	29	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	29	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	15	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	6	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	10	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	13	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	12	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	26	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	34	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	11	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	9	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	7	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	13	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	10	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	27	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	40	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	10	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.79477	145.03077	9	EARL_ST SE of PRINCESS_ST
2820	3662 4321	-37.7948	145.03015	84	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	28	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	29	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	24	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	38	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	33	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	65	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	107	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	30	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	30	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	45	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	35	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	35	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	89	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	98	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	28	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	23	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	49	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	34	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	43	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	82	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	104	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	22	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	20	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	34	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	42	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	78	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	99	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	27	PRINCESS_ST S of CHANDLER_HWY
2820	3662 4321	-37.7948	145.03015	26	PRINCESS_ST S of CHANDLER_HWY
2825	4030	-37.78661	145.06202	61	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	33	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	19	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	19	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	35	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	28	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	58	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	92	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	19	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	22	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	26	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	29	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	24	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	49	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	102	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	29	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	20	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	31	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	31	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	36	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	71	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	115	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	27	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	22	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	28	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	33	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	33	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	60	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	98	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	27	BURKE_RD S of EASTERN_FWY
2825	4030	-37.78661	145.06202	25	BURKE_RD S of EASTERN_FWY
2827	4051	-37.78093	145.07733	97	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	27	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	23	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	39	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	34	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	46	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	78	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	95	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	36	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	27	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	28	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	33	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	40	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	69	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	123	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	39	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	25	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	47	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	39	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	44	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	48	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	100	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	26	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	25	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	30	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	29	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	48	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	71	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	103	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	41	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.78093	145.07733	29	BULLEEN_RD N of THOMPSONS_RD
2827	4051	-37.7820873	145.0778256	72	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	26	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	17	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	26	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	35	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	42	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	42	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	64	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	21	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	16	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	31	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	27	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	41	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	49	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	72	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	30	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	30	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	23	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	30	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	33	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	52	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	72	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	25	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	25	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	17	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	25	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	25	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	54	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	67	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	31	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.7820873	145.0778256	22	OFFRAMP_EASTERN_FWY E of BULLEEN_RD
2827	4051	-37.78267	145.07729	29	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	7	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	12	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	7	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	15	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	7	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	42	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	30	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	13	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	9	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	10	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	12	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	16	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	25	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	32	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	17	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	16	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	19	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	23	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	25	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	53	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	42	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	8	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	14	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	21	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	9	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	17	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	29	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	38	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	11	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78267	145.07729	9	BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS
2827	4051	-37.78127	145.07688	91	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	32	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	34	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	38	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	48	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	48	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	93	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	137	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	37	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	29	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	63	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	52	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	42	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	92	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	131	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	32	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	26	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	56	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	59	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	53	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	90	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	106	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	37	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	32	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	39	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	62	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	51	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	91	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	107	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	52	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2827	4051	-37.78127	145.07688	28	OFFRAMP_EASTERN_FWY W of BULLEEN_RD
2846	970	-37.8612671	145.058038	43	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	16	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	9	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	16	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	18	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	19	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	32	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	51	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	19	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	8	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	26	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	20	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	17	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	35	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	38	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	14	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	21	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	22	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	23	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	20	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	44	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	44	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	20	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	17	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	9	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	12	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	27	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	46	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	46	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	10	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.8612671	145.058038	7	S.E.ARTERIAL N OF HIGH_ST
2846	970	-37.86152	145.05851	67	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	18	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	14	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	8	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	10	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	16	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	40	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	60	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	11	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	13	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	14	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	3	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	16	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	34	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	44	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	21	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	13	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	24	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	13	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	16	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	28	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	61	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	14	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	12	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	9	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	9	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	19	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	24	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	48	HIGH_ST E OF S.E.ARTERIAL
2846	970	-37.86152	145.05851	14	HIGH_ST E OF S.E.ARTERIAL
